selection_index,timestamp,search_kind,search_id,level,endpoint_side,coordinate,radius,p13_abs_kw,p30_abs_kw,vmin_pu,vmin_bus,vmax_pu,vmax_bus,solver_status,binding_mechanism,binding_bus,official_boundary
26,2011-09-30 05:30:00,RAY,220.000000,BASE,VIOLATING,0.93515625,0.93515625,-1237.72228222,-1522.88685913,0.899999452891,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
26,2011-09-30 05:30:00,RAY,230.000000,BASE,SAFE,0.9970703125,0.9970703125,-1118.21352006,-1892.09901599,0.900002717787,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
26,2011-09-30 05:30:00,RAY,230.000000,BASE,VIOLATING,0.99716796875,0.99716796875,-1118.31292577,-1892.26878573,0.899994020958,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
26,2011-09-30 05:30:00,RAY,240.000000,BASE,SAFE,0.96689453125,0.96689453125,-868.865318298,-2059.02301792,0.900005067268,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,240.000000,BASE,VIOLATING,0.9669921875,0.9669921875,-868.942642212,-2059.2149453,0.899995997258,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,250.000000,BASE,SAFE,0.94384765625,0.94384765625,-614.488924941,-2171.51922926,0.900008187382,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,250.000000,BASE,VIOLATING,0.9439453125,0.9439453125,-614.541817613,-2171.72748267,0.899998903542,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,260.000000,BASE,SAFE,0.94853515625,0.94853515625,-364.117195709,-2278.62941326,0.900003368136,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,260.000000,BASE,VIOLATING,0.9486328125,0.9486328125,-364.144050023,-2278.84766503,0.899994118345,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,270.000000,BASE,SAFE,0.98154296875,0.98154296875,-103.28125,-2386.23907471,0.900008672439,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,270.000000,BASE,VIOLATING,0.981640625,0.981640625,-103.28125,-2386.46069336,0.899999707002,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,280.000000,BASE,SAFE,1.04814453125,1.04814453125,184.946095341,-2501.24621564,0.90000692152,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,280.000000,BASE,VIOLATING,1.0482421875,1.0482421875,184.972949654,-2501.46446741,0.899998481768,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,290.000000,BASE,SAFE,1.15966796875,1.15966796875,524.819230075,-2631.7592703,0.900005068544,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,290.000000,BASE,VIOLATING,1.159765625,1.159765625,524.872122747,-2631.96752371,0.899997377341,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,300.000000,BASE,SAFE,1.3390625,1.3390625,956.98425293,-2790.45827408,0.900001353925,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,300.000000,BASE,VIOLATING,1.33916015625,1.33916015625,957.061576843,-2790.65020146,0.899994604946,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,310.000000,BASE,SAFE,1.633984375,1.633984375,1559.97504213,-2999.33724148,0.900008225098,33,1.00925720004,13,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,310.000000,BASE,VIOLATING,1.6341796875,1.6341796875,1560.17385355,-2999.67678096,0.899996916878,33,1.00925957084,13,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,330.000000,BASE,SAFE,1.6921875,1.6921875,2217.43954276,-2078.85400391,0.944389460019,33,1.04999810439,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
26,2011-09-30 05:30:00,RAY,330.000000,BASE,VIOLATING,1.6923828125,1.6923828125,2217.70740065,-2079.07562256,0.944384557249,33,1.05000500498,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
26,2011-09-30 05:30:00,RAY,340.000000,BASE,SAFE,1.337890625,1.337890625,1887.62223129,-1197.18319236,0.971573029803,33,1.04999887981,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
26,2011-09-30 05:30:00,RAY,340.000000,BASE,VIOLATING,1.3380859375,1.3380859375,1887.91287413,-1197.33478845,0.971571328167,33,1.05000799439,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
26,2011-09-30 05:30:00,RAY,350.000000,BASE,SAFE,1.1451171875,1.1451171875,1682.56954406,-610.009574416,0.988638845687,33,1.04999638566,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
26,2011-09-30 05:30:00,RAY,350.000000,BASE,VIOLATING,1.1453125,1.1453125,1682.87414082,-610.086541766,0.988639929887,33,1.05000721533,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
26,2011-09-30 05:30:00,RAY,55.000000,ADAPTIVE,SAFE,1.02578125,1.02578125,828.448230043,1748.13956475,1,1,1.04999767915,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
26,2011-09-30 05:30:00,RAY,55.000000,ADAPTIVE,VIOLATING,1.0259765625,1.0259765625,828.625634742,1748.50264349,1,1,1.05000978945,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
26,2011-09-30 05:30:00,RAY,105.000000,ADAPTIVE,SAFE,1.1603515625,1.1603515625,-578.867840649,2384.79623141,0.990011960045,18,1.04999027033,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
26,2011-09-30 05:30:00,RAY,105.000000,ADAPTIVE,VIOLATING,1.160546875,1.160546875,-578.947892255,2385.22436577,0.990013299528,18,1.05000087197,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
26,2011-09-30 05:30:00,RAY,115.000000,ADAPTIVE,SAFE,1.3400390625,1.3400390625,-1000.10994762,2597.37833572,0.972351769123,18,1.04999859113,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
26,2011-09-30 05:30:00,RAY,115.000000,ADAPTIVE,VIOLATING,1.340234375,1.340234375,-1000.24066161,2597.78004514,0.972350185912,18,1.05000765426,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
26,2011-09-30 05:30:00,RAY,125.000000,ADAPTIVE,SAFE,1.66015625,1.66015625,-1611.22119295,2927.41932604,0.945139788782,18,1.04999865676,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
26,2011-09-30 05:30:00,RAY,125.000000,ADAPTIVE,VIOLATING,1.6603515625,1.6603515625,-1611.39859765,2927.78240478,0.945134840204,18,1.05000574445,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
26,2011-09-30 05:30:00,RAY,145.000000,ADAPTIVE,SAFE,1.598046875,1.598046875,-2176.27414054,1921.36373565,0.900004602382,18,1.01257138973,30,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
26,2011-09-30 05:30:00,RAY,145.000000,ADAPTIVE,VIOLATING,1.5982421875,1.5982421875,-2176.52750071,1921.61796613,0.899993039497,18,1.01257436962,30,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
26,2011-09-30 05:30:00,RAY,155.000000,ADAPTIVE,SAFE,1.3033203125,1.3033203125,-1973.83699129,1091.23755611,0.900002306162,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
26,2011-09-30 05:30:00,RAY,155.000000,ADAPTIVE,VIOLATING,1.30341796875,1.30341796875,-1973.97714982,1091.3312162,0.899995425549,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
26,2011-09-30 05:30:00,RAY,165.000000,ADAPTIVE,SAFE,1.1234375,1.1234375,-1821.72956088,501.109408242,0.900008778624,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
26,2011-09-30 05:30:00,RAY,165.000000,ADAPTIVE,VIOLATING,1.1236328125,1.1236328125,-1822.02831754,501.224126498,0.89999309225,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
26,2011-09-30 05:30:00,RAY,235.000000,ADAPTIVE,SAFE,0.9896484375,0.9896484375,-1002.1908607,-1998.46999706,0.900000328291,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,235.000000,ADAPTIVE,VIOLATING,0.98974609375,0.98974609375,-1002.27956305,-1998.65153644,0.899991454458,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,295.000000,ADAPTIVE,SAFE,1.238671875,1.238671875,725.706885887,-2706.39114635,0.90000779988,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,295.000000,ADAPTIVE,VIOLATING,1.2388671875,1.2388671875,725.837599879,-2706.79285578,0.899993315836,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,305.000000,ADAPTIVE,SAFE,1.4673828125,1.4673828125,1229.56025487,-2886.56060547,0.900004318762,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,305.000000,ADAPTIVE,VIOLATING,1.467578125,1.467578125,1229.73765957,-2886.92368422,0.899991883755,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,315.000000,ADAPTIVE,SAFE,1.855078125,1.855078125,1973.97935807,-3135.57615408,0.900001402232,33,1.02370231918,13,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
26,2011-09-30 05:30:00,RAY,315.000000,ADAPTIVE,VIOLATING,1.8552734375,1.8552734375,1974.19806312,-3135.88957018,0.89999126829,33,1.02370566949,13,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
26,2011-09-30 05:30:00,RAY,335.000000,ADAPTIVE,SAFE,1.4853515625,1.4853515625,2028.52999119,-1583.31996316,0.959913622062,33,1.04999661723,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
26,2011-09-30 05:30:00,RAY,335.000000,ADAPTIVE,VIOLATING,1.485546875,1.485546875,2028.81030825,-1583.50728334,0.959910395993,33,1.05000469729,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
26,2011-09-30 05:30:00,RAY,345.000000,ADAPTIVE,SAFE,1.2283203125,1.2283203125,1775.59938753,-880.213111689,0.980880082862,33,1.04999778247,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
26,2011-09-30 05:30:00,RAY,345.000000,ADAPTIVE,VIOLATING,1.228515625,1.228515625,1775.89814419,-880.327829945,0.980879810172,33,1.05000781058,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,AXIS,P13_POSITIVE,AXIS,SAFE,1564.0625,NaN,1564.0625,0,0.999014834024,25,1.04999788396,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,AXIS,P13_POSITIVE,AXIS,VIOLATING,1564.21875,NaN,1564.21875,0,0.999015328643,25,1.05000399558,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,AXIS,P13_NEGATIVE,AXIS,SAFE,1606.5625,NaN,-1606.5625,0,0.900007090478,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,AXIS,P13_NEGATIVE,AXIS,VIOLATING,1606.71875,NaN,-1606.71875,0,0.899998079624,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,AXIS,P30_POSITIVE,AXIS,SAFE,2228.4375,NaN,0,2228.4375,0.999420804908,22,1.0499925889,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,AXIS,P30_POSITIVE,AXIS,VIOLATING,2228.75,NaN,0,2228.75,0.999420959866,22,1.05000113984,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,AXIS,P30_NEGATIVE,AXIS,SAFE,2317.65625,NaN,0,-2317.65625,0.90000397108,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,AXIS,P30_NEGATIVE,AXIS,VIOLATING,2317.8125,NaN,0,-2317.8125,0.899997665289,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,0.000000,BASE,SAFE,1.0091796875,1.0091796875,1578.61517334,-44.609375,0.998900918411,25,1.04999904155,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,0.000000,BASE,VIOLATING,1.00927734375,1.00927734375,1578.76998901,-44.609375,0.998901408461,25,1.05000509334,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,10.000000,BASE,SAFE,0.94765625,0.94765625,1458.25751068,329.440447604,0.99919439532,22,1.04999130031,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,10.000000,BASE,VIOLATING,0.9478515625,0.9478515625,1458.56243803,329.517539488,0.999194589239,22,1.05000423948,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,20.000000,BASE,SAFE,0.921484375,0.921484375,1351.49122428,671.778211953,0.999326859445,22,1.0499958049,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,20.000000,BASE,VIOLATING,0.9216796875,0.9216796875,1351.78218257,671.930053324,0.999327085459,22,1.05000913551,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,30.000000,BASE,SAFE,0.9255859375,0.9255859375,1249.50627643,1007.34073639,0.999453683508,22,1.04999891822,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,30.000000,BASE,VIOLATING,0.92568359375,0.92568359375,1249.64035074,1007.45172501,0.999453808267,22,1.05000555513,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,40.000000,BASE,SAFE,0.960546875,0.960546875,1145.25717383,1358.83256939,0.999583425571,22,1.04999680018,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,40.000000,BASE,VIOLATING,0.9607421875,0.9607421875,1145.4943652,1359.11793783,0.999583689362,22,1.05000957256,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,50.000000,BASE,SAFE,1.0328125,1.0328125,1031.20580105,1753.78047985,0.999725657741,22,1.04999262396,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,50.000000,BASE,VIOLATING,1.0330078125,1.0330078125,1031.40482824,1754.12056871,0.99972592605,22,1.05000446325,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,60.000000,BASE,SAFE,0.984375,0.984375,759.020996094,1893.14889497,0.99965756934,22,1.04999274474,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,60.000000,BASE,VIOLATING,0.9845703125,0.9845703125,759.175811768,1893.53337081,0.999657839255,22,1.05000516404,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,70.000000,BASE,SAFE,0.9595703125,0.9595703125,499.03747578,2004.99958751,0.999578487624,22,1.0499960902,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,70.000000,BASE,VIOLATING,0.959765625,0.959765625,499.143375938,2005.41676825,0.999578750113,22,1.05000883833,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,80.000000,BASE,SAFE,0.9658203125,0.9658203125,244.627415786,2117.39309514,0.99949909169,22,1.04999537634,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,80.000000,BASE,VIOLATING,0.966015625,0.966015625,244.681182705,2117.83030494,0.999499337462,22,1.05000803324,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,90.000000,BASE,SAFE,1.004296875,1.004296875,-21.25,2238.20449829,0.999413899875,22,1.04999163335,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,90.000000,BASE,VIOLATING,1.0044921875,1.0044921875,-21.25,2238.64845276,0.999414120013,22,1.05000377838,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,100.000000,BASE,SAFE,1.082421875,1.082421875,-319.226266589,2378.40734684,0.998068950528,18,1.04999609333,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,100.000000,BASE,VIOLATING,1.0826171875,1.0826171875,-319.280033508,2378.84455664,0.998071637675,18,1.0500073126,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,110.000000,BASE,SAFE,1.2171875,1.2171875,-681.219784055,2555.26098005,0.983286628445,18,1.04999123399,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,110.000000,BASE,VIOLATING,1.2173828125,1.2173828125,-681.325684213,2555.67816079,0.983286556088,18,1.05000112375,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,120.000000,BASE,SAFE,1.448828125,1.448828125,-1169.67266846,2807.43245964,0.962388892803,18,1.04999003502,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,120.000000,BASE,VIOLATING,1.44921875,1.44921875,-1169.9822998,2808.20141134,0.962382587817,18,1.05000633903,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,130.000000,BASE,SAFE,1.890234375,1.890234375,-1947.43518202,3246.77054468,0.926434008625,18,1.04999998698,30,CONVERGED_FEASIBLE,BINDING_VMAX,30,true
27,2011-09-11 00:00:00,RAY,130.000000,BASE,VIOLATING,1.8904296875,1.8904296875,-1947.63420922,3247.11063353,0.926427099808,18,1.05000590201,30,CONVERGED_INFEASIBLE,BINDING_VMAX,30,false
27,2011-09-11 00:00:00,RAY,140.000000,BASE,SAFE,1.85166015625,1.85166015625,-2269.94281445,2660.82603652,0.900005197386,18,1.02856937702,30,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,140.000000,BASE,VIOLATING,1.8517578125,1.8517578125,-2270.06141014,2660.96872073,0.899999986354,18,1.02857130676,30,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,150.000000,BASE,SAFE,1.459375,1.459375,-2024.85643543,1614.0045166,0.900003120598,18,1.00256253577,30,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,150.000000,BASE,VIOLATING,1.4595703125,1.4595703125,-2025.12458404,1614.22649384,0.899990422448,18,1.00256446916,30,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,160.000000,BASE,SAFE,1.2267578125,1.2267578125,-1848.75903555,909.106274354,0.900005514749,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,160.000000,BASE,VIOLATING,1.226953125,1.226953125,-1849.04999384,909.258115724,0.899990751412,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,170.000000,BASE,SAFE,1.08212890625,1.08212890625,-1710.69999236,382.518209942,0.90000621438,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,170.000000,BASE,VIOLATING,1.0822265625,1.0822265625,-1710.85245603,382.556755884,0.899997962167,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,180.000000,BASE,SAFE,0.9921875,0.9921875,-1594.17724609,-44.609375,0.900008196739,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,180.000000,BASE,VIOLATING,0.9923828125,0.9923828125,-1594.48687744,-44.609375,0.899990354332,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,190.000000,BASE,SAFE,0.9404296875,0.9404296875,-1489.47519866,-415.806797885,0.900002405593,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,190.000000,BASE,VIOLATING,0.94052734375,0.94052734375,-1489.62766234,-415.845343827,0.899993044238,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,200.000000,BASE,SAFE,0.91845703125,0.91845703125,-1389.48137075,-758.643420707,0.900003491523,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,200.000000,BASE,VIOLATING,0.9185546875,0.9185546875,-1389.62684989,-758.719341392,0.89999393481,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,210.000000,BASE,SAFE,0.923046875,0.923046875,-1288.52034446,-1093.67378235,0.900008442986,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,210.000000,BASE,VIOLATING,0.92314453125,0.92314453125,-1288.65441877,-1093.78477097,0.899998940816,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,220.000000,BASE,SAFE,0.9548828125,0.9548828125,-1180.878624,-1439.77563489,0.900001618067,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,220.000000,BASE,VIOLATING,0.95498046875,0.95498046875,-1180.99721969,-1439.91831911,0.899992413707,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,230.000000,BASE,SAFE,1.0181640625,1.0181640625,-1058.77876151,-1817.49256588,0.900002296321,18,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,18,true
27,2011-09-11 00:00:00,RAY,230.000000,BASE,VIOLATING,1.01826171875,1.01826171875,-1058.87827511,-1817.6626103,0.899993614617,18,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,18,false
27,2011-09-11 00:00:00,RAY,240.000000,BASE,SAFE,0.98193359375,0.98193359375,-799.585800171,-1977.56169688,0.900001678992,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,240.000000,BASE,VIOLATING,0.98203125,0.98203125,-799.663208008,-1977.7539348,0.899992625592,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,250.000000,BASE,SAFE,0.9583984375,0.9583984375,-540.902074833,-2091.71525309,0.90000017408,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,250.000000,BASE,VIOLATING,0.95849609375,0.95849609375,-540.955024911,-2091.92384345,0.899990905152,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,260.000000,BASE,SAFE,0.962890625,0.962890625,-286.320911996,-2200.05369811,0.900002557079,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,260.000000,BASE,VIOLATING,0.96298828125,0.96298828125,-286.347795456,-2200.27230301,0.899993320117,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,270.000000,BASE,SAFE,0.99619140625,0.99619140625,-21.25,-2308.99913788,0.900006964504,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,270.000000,BASE,VIOLATING,0.9962890625,0.9962890625,-21.25,-2309.22111511,0.899998009032,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,280.000000,BASE,SAFE,1.0634765625,1.0634765625,271.51087542,-2425.21674606,0.900008875401,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,280.000000,BASE,VIOLATING,1.063671875,1.063671875,271.564642339,-2425.65395586,0.899992009252,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,290.000000,BASE,SAFE,1.17626953125,1.17626953125,616.533700974,-2557.08036558,0.900007060478,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,290.000000,BASE,VIOLATING,1.1763671875,1.1763671875,616.586651053,-2557.28895595,0.899999372489,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,300.000000,BASE,SAFE,1.3576171875,1.3576171875,1054.87374878,-2717.10098899,0.900008236773,33,1,1,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,300.000000,BASE,VIOLATING,1.3578125,1.3578125,1055.02856445,-2717.48546484,0.899994737876,33,1,1,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,310.000000,BASE,SAFE,1.655859375,1.655859375,1666.10254941,-2927.88267104,0.900005370882,33,1.01122228825,13,CONVERGED_FEASIBLE,BINDING_VMIN,33,true
27,2011-09-11 00:00:00,RAY,310.000000,BASE,VIOLATING,1.6560546875,1.6560546875,1666.3015766,-2928.22275989,0.899994054077,33,1.0112246334,13,CONVERGED_INFEASIBLE,BINDING_VMIN,33,false
27,2011-09-11 00:00:00,RAY,330.000000,BASE,SAFE,1.649609375,1.649609375,2243.53318437,-1919.42909241,0.946495839314,33,1.0499946575,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,330.000000,BASE,VIOLATING,1.65,1.65,2244.0694816,-1919.87304688,0.946486132235,33,1.0500085219,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,340.000000,BASE,SAFE,1.3060546875,1.3060546875,1924.38810233,-1059.97262086,0.97280734523,33,1.0499921322,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,340.000000,BASE,VIOLATING,1.30625,1.30625,1924.67906062,-1060.12446223,0.972805658483,33,1.0500012598,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
27,2011-09-11 00:00:00,RAY,350.000000,BASE,SAFE,1.11865234375,1.11865234375,1725.22140713,-486.153142305,0.9894027651,33,1.04999514987,13,CONVERGED_FEASIBLE,BINDING_VMAX,13,true
27,2011-09-11 00:00:00,RAY,350.000000,BASE,VIOLATING,1.11875,1.11875,1725.37387081,-486.191688247,0.989403307342,33,1.05000056636,13,CONVERGED_INFEASIBLE,BINDING_VMAX,13,false
